"id","youtubeUrl","status","percent","startedAt","finishedAt","transcriptPath","bulletPath","summaryPath","sceneFactsPath","whisperModel","asrDevice","vlDevice","vlModel","sceneThresh","enableOcr","frames","bulletCount","transcriptWord","summaryWord","timeDownloadSec","timeSpeechtoTextSec","timeCaptionImageSec","timeSummarizeSec","timeTotal","durationSec","errorMessage","keyword","userId","whisperTemp"
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (57) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (20) exceeds limit (6).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.14 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.1 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.7 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.2 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Number of bands (14) exceeds limit (12).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.12 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.13 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.8 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (51) exceeds limit (41).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.3 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] ms_present = 3 is reserved.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] channel element 2.6 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (13) exceeds limit (2).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (47) exceeds limit (45).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (51) exceeds limit (24).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.1 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (10) exceeds limit (6).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.13 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] TYPE_FIL: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.15 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
    Last message repeated 1 times
[aac @ 0x57cb09b47100] channel element 2.9 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.7 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (58) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (9) exceeds limit (7).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (9) exceeds limit (6).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] ms_present = 3 is reserved.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] ms_present = 3 is reserved.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (15) exceeds limit (14).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (17) exceeds limit (4).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.2 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (12) exceeds limit (9).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (21) exceeds limit (19).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.11 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.7 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.2 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (5) exceeds limit (3).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.14 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (6) exceeds limit (3).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (8) exceeds limit (6).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (50) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.0 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.9 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.5 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (7) exceeds limit (1).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.10 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.10 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (32) exceeds limit (18).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.4 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.3 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (6) exceeds limit (5).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.3 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.12 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (55) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Number of bands (8) exceeds limit (7).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] SBR was found before the first channel element.
[aac @ 0x57cb09b47100] channel element 3.10 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.5 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] SBR was found before the first channel element.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (69) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (30) exceeds limit (3).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (60) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (48) exceeds limit (36).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.11 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.8 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (11) exceeds limit (8).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.0 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.4 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] If you heard an audible artifact, there may be a bug in the decoder. Clipped noise gain (193 -> 155) is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
[aac @ 0x57cb09b47100] If you heard an audible artifact, there may be a bug in the decoder. Clipped noise gain (193 -> 155) is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
[aac @ 0x57cb09b47100] If you heard an audible artifact, there may be a bug in the decoder. Clipped noise gain (184 -> 155) is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
[aac @ 0x57cb09b47100] If you heard an audible artifact, there may be a bug in the decoder. Clipped noise gain (184 -> 155) is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
[aac @ 0x57cb09b47100] If you heard an audible artifact, there may be a bug in the decoder. Clipped noise gain (185 -> 155) is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
[aac @ 0x57cb09b47100] Pulse tool not allowed in eight short sequence.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (52) exceeds limit (39).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.14 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.10 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.8 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of scalefactor bands in group (52) exceeds limit (49).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.13 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (40) exceeds limit (27).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (5) exceeds limit (4).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.15 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.5 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.9 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.4 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.8 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.0 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.11 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (19) exceeds limit (14).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] ms_present = 3 is reserved.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.11 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] SBR was found before the first channel element.
[aac @ 0x57cb09b47100] channel element 3.15 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] TNS filter order 25 is greater than maximum 12.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (17) exceeds limit (13).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] invalid band type
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] decode_pce: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Number of bands (18) exceeds limit (14).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.10 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (53) exceeds limit (40).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Sample rate index in program config element does not match the sample rate index configured by the container.
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.4 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 3.1 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.14 is not allocated
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Too large remapped id is not implemented. Update your FFmpeg version to the newest one from Git. If the problem still occurs, it means that your file has a feature which has not been implemented.
[aac @ 0x57cb09b47100] If you want to help, upload a sample of this file to https://streams.videolan.org/upload/ and contact the ffmpeg-devel mailing list. (ffmpeg-devel@ffmpeg.org)
Error while decoding stream #0:1: Not yet implemented in FFmpeg, patches welcome
[aac @ 0x57cb09b47100] skip_data_stream_element: Input buffer exhausted before END element found
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Reserved bit set.
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Prediction is not allowed in AAC-LC.
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] Number of bands (43) exceeds limit (38).
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 2.0 is not allocated
